,date,url,entropy,mean_intensity,standard_deviation,skewness,kurtosis,relative_smoothness,uniformity,fractal_dimension,taruma_contrast,taruma_directionality,taruma_coarseness,taruma_linelikeness,taruma_regularity,taruma_roughness
0,2023-01-01 01:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230101/20230101_0106_eit284_1024.jpg,6.530608877736551,55.19596767425537,47.97111542367839,0.95953614709868,4.220139470697221,0.9995656381396959,0.044851030739664566,1.4042188279488368,1605.5651487427965,0.9801177384514983,12.728753566741943,1.5256390649763816,33.12167161045994,0.2900121562620438
1,2023-01-01 13:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230101/20230101_1306_eit284_1024.jpg,6.4944665637481345,55.08371162414551,47.76754991421708,0.8857459546878356,4.00026460934641,0.9995619297358364,0.04800493286711571,1.3884598572767843,1613.4063139303144,0.9811549923109201,12.699530601501465,1.5085947420174741,32.13642554010561,0.292765917019775
2,2023-01-02 01:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230102/20230102_0106_eit284_1024.jpg,6.51838538535093,55.86261558532715,47.18008793780219,0.772212397951454,3.6995340866608664,0.9995509574996184,0.04587740209353797,1.3921602645469584,1605.0210542870054,0.9805152702360203,12.863438129425049,1.518937894917567,32.1918815484384,0.29171058034071734
3,2023-01-02 13:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230102/20230102_1306_eit284_1024.jpg,6.514072517352886,56.25713634490967,47.18046489186899,0.7076885553002014,3.5102254436038853,0.9995509646717272,0.0462949821503571,1.406327477859356,1626.2626182905478,0.9805620588762682,12.918195724487305,1.5182822715027713,31.665603387847717,0.2922705513689724
4,2023-01-03 01:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230103/20230103_0106_eit284_1024.jpg,6.504687042184938,55.92550563812256,46.90388550942759,0.6836204283454447,3.4267780379183663,0.9995456557943047,0.04665984586245031,1.4065767662937496,1616.9483535015954,0.9806374674149553,12.906969547271729,1.5162147124983538,32.08865562016911,0.29233858762794723
5,2023-01-03 13:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230103/20230103_1306_eit284_1024.jpg,6.526086088779654,56.860772132873535,47.3566247435065,0.6912893564241527,3.5704786076757906,0.9995542976661212,0.044944803608814254,1.4196228092985916,1631.472935636637,0.9798698488005555,12.99615478515625,1.527577935566422,31.82323965897479,0.2914268331729029
6,2023-01-04 01:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230104/20230104_0106_eit284_1024.jpg,6.550121727914077,58.07233905792236,47.142781915936276,0.6538027688101142,3.5913073562086413,0.9995502468465901,0.04222219426628726,1.41761322443854,1614.4227538251157,0.9788504922393869,13.205485820770264,1.541581965946708,32.00967636355988,0.28993462951679955
7,2023-01-04 13:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230104/20230104_1306_eit284_1024.jpg,6.5622573455586775,58.60642337799072,47.29668731597753,0.6597109842458967,3.6695460503092545,0.999553167809655,0.04121509802462242,1.4188155138678604,1616.249344122533,0.9784366191956829,13.261878967285156,1.5445290925749982,31.59423683574422,0.2895224460198875
8,2023-01-05 01:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230105/20230105_0106_eit284_1024.jpg,6.568673426558081,59.05888748168945,47.28947121916212,0.6557305510947489,3.7309868943511835,0.9995530314922478,0.04029019598783634,1.4237772792569454,1609.0627642424442,0.8666405956190559,13.31661319732666,1.549910543516781,31.734812821747113,0.28897376197047453
9,2023-01-05 13:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230105/20230105_1306_eit284_1024.jpg,6.608578277972296,59.62546443939209,47.94140656851686,0.6980143216811415,3.830402900500481,0.9995650998668739,0.0387310889618675,1.4264683088359251,1642.8973503463449,0.6557744365586494,13.347198009490967,1.5577008157225494,31.316356795258052,0.2888652880405867
10,2023-01-06 01:06:00,https://soho.nascom.nasa.gov/data/REPROCESSING/Completed/2023/eit284/20230106/20230106_0106_eit284_1024.jpg,6.652058502991909,60.29277515411377,48.31871955885438,0.6834679942956031,3.7705693169306267,0.9995718625791896,0.03660253804628155,1.4317393871889665,1675.4408564886191,0.6430374383157422,13.482736587524414,1.5681116574487846,31.907530456794913,0.28720254175091475
